MODEL VERSION,MSE THRESHOLD,DETECTED MSE,IS ANOMALY
16,0.06829880552680527,0.09918186821909646,True
16,0.06829880552680527,0.0930292321537365,True
16,0.06829880552680527,0.08744579786993151,True
17,0.07218607764282123,0.07915850613909463,True
17,0.07218607764282123,0.07949793479606783,True
17,0.07218607764282123,0.12179323672492208,True
17,0.07218607764282123,0.12183576538272668,True
17,0.07218607764282123,0.11138856155649532,True
17,0.07218607764282123,0.12115256439096257,True
17,0.07218607764282123,0.1333398002786561,True
17,0.07218607764282123,0.133635803611349,True
17,0.07218607764282123,0.1207292498899677,True
17,0.07218607764282123,0.12485759065672121,True
17,0.07218607764282123,0.12498309177606765,True
17,0.07218607764282123,0.12172765354946996,True
17,0.07218607764282123,0.11101296187370474,True
17,0.07218607764282123,0.10976510586911935,True
18,0.0792874053109754,0.10692130930896278,True
18,0.0792874053109754,0.10660978013342809,True
18,0.0792874053109754,0.10453665878488262,True
18,0.0792874053109754,0.1052313721390422,True
18,0.0792874053109754,0.11177859227033013,True
18,0.0792874053109754,0.1167343524905239,True
18,0.0792874053109754,0.11648525218377402,True
18,0.0792874053109754,0.11783638419065488,True
18,0.0792874053109754,0.1193629774628309,True
18,0.0792874053109754,0.11753873660074514,True
18,0.0792874053109754,0.1178547786910543,True
19,0.08701018984278498,0.11371499289460964,True
19,0.08701018984278498,0.11370543439460785,True
19,0.08701018984278498,0.11786549258742213,True
19,0.08701018984278498,0.13477073597386416,True
19,0.08701018984278498,0.13440562810938908,True
19,0.08701018984278498,0.13485788548697458,True
19,0.08701018984278498,0.13449616712015675,True
19,0.08701018984278498,0.1172078155857155,True
19,0.08701018984278498,0.13687165828508868,True
20,0.09092024291818514,0.09578518757282738,True
20,0.09092024291818514,0.10347056784957515,True
20,0.09092024291818514,0.09585689604634341,True
20,0.09092024291818514,0.09956660059715136,True
20,0.09092024291818514,0.09734669188743075,True
20,0.09092024291818514,0.09643470389146785,True
20,0.09092024291818514,0.09245543228837429,True
20,0.09092024291818514,0.09538365350963043,True
20,0.09092024291818514,0.09096706010623455,True
20,0.09092024291818514,0.05123813208492845,False
20,0.09092024291818514,0.1475017989313306,True
20,0.09092024291818514,0.07237593007806778,False
20,0.09092024291818514,0.1493495037251948,True
20,0.09092024291818514,0.14487899446155358,True
20,0.09092024291818514,0.14638798590552723,True
20,0.09092024291818514,0.15082939233354284,True
20,0.09092024291818514,0.14802450617740995,True
20,0.09092024291818514,0.1339874869279068,True
20,0.09092024291818514,0.1556027065623361,True
20,0.09092024291818514,0.15258794583721536,True
20,0.09092024291818514,0.14273749800467667,True
20,0.09092024291818514,0.15179644961480082,True
20,0.09092024291818514,0.15183678998727973,True
20,0.09092024291818514,0.15201434354062243,True
20,0.09092024291818514,0.15194636443164602,True
20,0.09092024291818514,0.11935301625514068,True
20,0.09092024291818514,0.14760468955457917,True
20,0.09092024291818514,0.14743755286258492,True
20,0.09092024291818514,0.14686252036627195,True
20,0.09092024291818514,0.14775737404818584,True
20,0.09092024291818514,0.14836425941404927,True
20,0.09092024291818514,0.1573339081544845,True
20,0.09092024291818514,0.15325574352514376,True
20,0.09092024291818514,0.15324054048381638,True
20,0.09092024291818514,0.1532251306148888,True
20,0.09092024291818514,0.15759925254267196,True
20,0.09092024291818514,0.15568352174886302,True
20,0.09092024291818514,0.15603686672028708,True
20,0.09092024291818514,0.15589685843378737,True
20,0.09092024291818514,0.1429696884659396,True
20,0.09092024291818514,0.14757328414791732,True
20,0.09092024291818514,0.1384693339819058,True
20,0.09092024291818514,0.1412974751677469,True
20,0.09092024291818514,0.14261696272564167,True
20,0.09092024291818514,0.15182155869621977,True
20,0.09092024291818514,0.14078290626751266,True
20,0.09092024291818514,0.14713249746064397,True
20,0.09092024291818514,0.14646893261283755,True
20,0.09092024291818514,0.14686333561330375,True
20,0.09092024291818514,0.14688606238332289,True
20,0.09092024291818514,0.14688058141104718,True
